direction,index,angle_deg,x_m,y_m,z_m,wire_vx,wire_vy,wire_vz,R00,R01,R02,R10,R11,R12,R20,R21,R22
X_PLUS,38,37.99999999999999,-0.9976231238488356,-0.8642258890916432,0.275266715784247,-0.7598386670653707,-0.015815910800531612,-0.6499192696003637,-0.7202828543346536,-0.6443148362611202,0.2570038939886522,0.2091598456402945,0.15152476695422049,0.9660705998896755,-0.6613960755275561,0.7495989839729476,0.025624100051948383
X_PLUS,39,39.0,-0.9980639551863578,-0.864079632733381,0.27578791853661333,-0.7708594505034275,-0.012159501843976461,-0.6368892007912054,-0.7316916699604538,-0.6313289939367207,0.2570038939886522,0.21183651726579317,0.14775955462000398,0.9660705998896755,-0.647883160811563,0.7613086203592772,0.025624100051948383
X_PLUS,40,40.0,-0.9984953940736359,-0.8639332282190366,0.27631688139378946,-0.7816454226853776,-0.008499388985367881,-0.6236651293618017,-0.7428607700403043,-0.6181479392587149,0.2570038939886522,0.2144441062614348,0.14394902333304352,0.9660705998896755,-0.634170010032689,0.7727689200994479,0.025624100051948383
X_PLUS,41,40.99999999999999,-0.998917309090205,-0.8637867201448435,0.2768534432285649,-0.7921932980996085,-0.004836687130538961,-0.6102510834924149,-0.7537866253777766,-0.6047765883995949,0.2570038939886522,0.21698180929622393,0.14009457685199572,0.9660705998896755,-0.6202617333320835,0.7839762672813554,0.025624100051948383
X_PLUS,42,42.0,-0.9993295717166643,-0.8636401531385802,0.27739744059900706,-0.8024998637610895,-0.0011725119739559725,-0.5966511492313611,-0.7644658297910711,-0.5912199197900209,0.2570038939886522,0.21944885744989007,0.13619763211135671,0.9660705998896755,-0.6061635043829239,0.794927173677401,0.025624100051948383
X_PLUS,43,43.0,-0.9997320563738238,-0.8634935718459766,0.27794870779824704,-0.8125619801900781,0.002492020341132592,-0.582869469250362,-0.7748951012466856,-0.5774829699121513,0.2570038939886522,0.2218445163988501,0.13225961807204403,0.9660705998896755,-0.5918805560310707,0.8056182798874901,0.025624100051948383
X_PLUS,44,44.0,-1.000124640460958,-0.8633470209171146,0.2785070769049557,-0.8223765823684361,0.006155793562684531,-0.5689102415826459,-0.785071282802866,-0.5635708290826735,0.2570038939886522,0.2241680865513204,0.12828197457445978,0.9660705998896755,-0.5774181759264095,0.8160463562851963,0.025624100051948383
X_PLUS,45,45.0,-1.0005072043931513,-0.8632005449928265,0.27907237783449407,-0.831940680673264,0.009817691669884762,-0.5547777183441864,-0.7949913433638759,-0.5494886372357208,0.2570038939886522,0.22641890313213275,0.1242661511967137,0.9660705998896755,-0.5627817021554111,0.8262083037682361,0.025624100051948383
X_MINUS,0,0.0,-0.9754656918581711,-0.8692478042750181,0.26253116852751085,-0.20590286729876023,-0.1413637903849039,-0.9683079510187667,-0.1544149288058235,-0.9539942495825444,0.2570038939886522,0.06722421232590027,0.24937622441998136,0.9660705998896755,-0.9857164577296328,0.1664526072414397,0.025624100051948383
X_MINUS,1,1.0,-0.9747868380561163,-0.8693553211791724,0.2624088037846116,-0.18893152224738904,-0.14405171298876002,-0.971367069591248,-0.13743185799209273,-0.9565884605636381,0.2570038939886522,0.0627805555060709,0.2505318300718529,0.9660705998896755,-0.9885196438408245,0.14890372472620464,0.025624100051948383
X_MINUS,2,2.0,-0.9741056822391856,-0.8694610829014371,0.262298274554482,-0.17190262682412055,-0.14669575604537943,-0.9741303003444877,-0.12041839889545132,-0.9588787241784675,0.2570038939886522,0.05832048098106958,0.25160746715258536,0.9660705998896755,-0.9910086431033752,0.1313212655701089,0.025624100051948383
X_MINUS,3,3.0,-0.9734224318940392,-0.8695650572257673,0.2621996145053963,-0.1548213681954633,-0.14929511415363378,-0.9765968015716303,-0.1033803713509018,-0.9608649734973271,0.2570038939886522,0.05384553407762813,0.2526029581946688,0.9660705998896755,-0.9931833452486226,0.11371124929963222,0.025624100051948383
X_MINUS,4,4.0,-0.9727372951453513,-0.8696672124805764,0.2621128536901612,-0.13769294947826544,-0.15184899552386266,-0.9787658219525086,-0.08632356684082879,-0.9625472665186613,0.2570038939886522,0.04935725601269572,0.25351815971977204,0.9660705998896755,-0.9950437694326688,0.09607966699439359,0.025624100051948383
X_MINUS,5,5.0,-0.9720504806924125,-0.8697675175483843,0.2620380185369614,-0.12052258815479497,-0.1543566222190607,-0.9806367007825029,-0.06925374513122123,-0.963925784103719,0.2570038939886522,0.044857182942536517,0.2543529617819742,0.9660705998896755,-0.9965900621237198,0.07843247779311881,0.025624100051948383
X_MINUS,6,6.0,-0.9713621977455584,-0.8698659418752958,0.2619751318413096,-0.103315514483444,-0.1568172303918447,-0.9822088681737976,-0.0521766310402922,-0.9650008277965129,0.2570038939886522,0.04034684504387701,0.25510728747687317,0.9660705998896755,-0.9978224948698493,0.0607756055357505,0.025624100051948383
X_MINUS,7,7.0,-0.9706726559624423,-0.869962455480307,0.2619242127591025,-0.08607696990554149,-0.15923007051712867,-0.9834818452289756,-0.035097911343865286,-0.9657728175373169,0.2570038939886522,0.035827765628491416,0.25578109241863933,0.9660705998896755,-0.9987414619556796,0.043114935546277655,0.025624100051948383
X_MINUS,8,8.0,-0.9699820653841711,-0.8700570289644394,0.2618852768007857,-0.06881220544875943,-0.1615944076204368,-0.9844552441868945,-0.018023231821355526,-0.9662422892781,0.2570038939886522,0.031301460292472195,0.2563743641871422,0.9660705998896755,-0.9993474779566278,0.025456311560304146,0.025624100051948383
X_MINUS,9,9.0,-0.9692906363713246,-0.8701496335196933,0.26185833582662943,-0.05152648012759892,-0.16390952150178362,-0.9851287685408018,-0.0009581944456349219,-0.966409892508388,0.2570038939886522,0.026769436101294113,0.25688712174731804,0.9660705998896755,-0.9996411751994928,0.007805532800818477,0.025624100051948383
